"id","time","out","outeq","state","state_index","spp_index"
"15",23.5,33.8125401953475,1,0,0,0
"15",23.5,33.8125401953475,1,304.312861758127,1,0
"15",23.5,33.8125401953475,1,260.858966314105,2,0
"15",24.5,90.5490415103391,1,0,0,0
"15",24.5,90.5490415103391,1,814.941373593052,1,0
"15",24.5,90.5490415103391,1,322.33515128386,2,0
"15",29.75,62.5165876288004,1,0,0,0
"15",29.75,62.5165876288004,1,562.649288659203,1,0
"15",29.75,62.5165876288004,1,440.702867644443,2,0
"16",19.7,30.5167178573736,1,0,0,0
"16",19.7,30.5167178573736,1,274.650460716362,1,0
"16",19.7,30.5167178573736,1,235.33583724646,2,0
"16",21,75.447452002584,1,0,0,0
"16",21,75.447452002584,1,679.027068023256,1,0
"16",21,75.447452002584,1,299.681155882777,2,0
"16",23.9,59.5379333719963,1,0,0,0
"16",23.9,59.5379333719963,1,535.841400347967,1,0
"16",23.9,59.5379333719963,1,375.635234421265,2,0
"16",25.25,101.499769742421,1,0,0,0
"16",25.25,101.499769742421,1,913.497927681793,1,0
"16",25.25,101.499769742421,1,453.213952527019,2,0
"16",26,94.6370950562267,1,0,0,0
"16",26,94.6370950562267,1,851.73385550604,1,0
"16",26,94.6370950562267,1,489.273979491205,2,0
"16",30.25,75.254483983167,1,0,0,0
"16",30.25,75.254483983167,1,677.290355848503,1,0
"16",30.25,75.254483983167,1,540.084574943178,2,0
"17",24.5,27.592759848218,1,0,0,0
"17",24.5,27.592759848218,1,248.334838633962,1,0
"17",24.5,27.592759848218,1,212.882319477361,2,0
"17",25.75,74.3053134851355,1,0,0,0
"17",25.75,74.3053134851355,1,668.74782136622,1,0
"17",25.75,74.3053134851355,1,266.233707163278,2,0
"17",31.3,50.8254705507865,1,0,0,0
"17",31.3,50.8254705507865,1,457.429234957079,1,0
"17",31.3,50.8254705507865,1,362.178744018387,2,0
"18",24.75,27.4486025627351,1,0,0,0
"18",24.75,27.4486025627351,1,247.037423064616,1,0
"18",24.75,27.4486025627351,1,211.771681018646,2,0
"18",26.75,70.1603698548436,1,0,0,0
"18",26.75,70.1603698548436,1,631.443328693593,1,0
"18",26.75,70.1603698548436,1,287.049442428173,2,0
"18",28.75,58.8507762553355,1,0,0,0
"18",28.75,58.8507762553355,1,529.656986298019,1,0
"18",28.75,58.8507762553355,1,344.126714076995,2,0
"18",30.3,101.748972993084,1,0,0,0
"18",30.3,101.748972993084,1,915.740756937759,1,0
"18",30.3,101.748972993084,1,414.075803113218,2,0
"18",31,94.6673266606322,1,0,0,0
"18",31,94.6673266606322,1,852.00593994569,1,0
"18",31,94.6673266606322,1,453.78550900746,2,0
"18",33.3,80.2574136443223,1,0,0,0
"18",33.3,80.2574136443223,1,722.316722798901,1,0
"18",33.3,80.2574136443223,1,513.76582594953,2,0
"19",24,27.8833820634924,1,0,0,0
"19",24,27.8833820634924,1,250.950438571431,1,0
"19",24,27.8833820634924,1,215.120836882717,2,0
"19",25.3,72.4892811079128,1,0,0,0
"19",25.3,72.4892811079128,1,652.403529971215,1,0
"19",25.3,72.4892811079128,1,282.773854880199,2,0
"19",27.8,58.3727112439312,1,0,0,0
"19",27.8,58.3727112439312,1,525.354401195381,1,0
"19",27.8,58.3727112439312,1,353.430305760927,2,0
"2",23.8,39.2006999907033,1,0,0,0
"2",23.8,39.2006999907033,1,352.806299916329,1,0
"2",23.8,39.2006999907033,1,302.431791861967,2,0
"2",24.7,106.745059486943,1,0,0,0
"2",24.7,106.745059486943,1,960.70553538249,1,0
"2",24.7,106.745059486943,1,365.786029144146,2,0
"2",28.75,76.8589891774555,1,0,0,0
"2",28.75,76.8589891774555,1,691.730902597099,1,0
"2",28.75,76.8589891774555,1,509.205708001681,2,0
"20",25.8,45.6473975490521,1,0,0,0
"20",25.8,45.6473975490521,1,410.826577941469,1,0
"20",25.8,45.6473975490521,1,352.18762325485,2,0
"20",31.4,95.0318364345088,1,0,0,0
"20",31.4,95.0318364345088,1,855.286527910579,1,0
"20",31.4,95.0318364345088,1,581.673138374367,2,0
"21",20.75,20.8953646657747,1,0,0,0
"21",20.75,20.8953646657747,1,188.058281991972,1,0
"21",20.75,20.8953646657747,1,161.167729218474,2,0
"21",21.25,57.6128998165303,1,0,0,0
"21",21.25,57.6128998165303,1,518.516098348773,1,0
"21",21.25,57.6128998165303,1,173.785371585654,2,0
"21",22.25,50.9343510604735,1,0,0,0
"21",22.25,50.9343510604735,1,458.409159544262,1,0
"21",22.25,50.9343510604735,1,214.968229613216,2,0
"21",22.25,50.9343510604735,1,0,0,0
"21",22.25,50.9343510604735,1,458.409159544262,1,0
"21",22.25,50.9343510604735,1,214.968229613216,2,0
"21",23.5,111.152621744224,1,0,0,0
"21",23.5,111.152621744224,1,1000.37359569802,1,0
"21",23.5,111.152621744224,1,330.848174247311,2,0
"21",23.5,111.152621744224,1,0,0,0
"21",23.5,111.152621744224,1,1000.37359569802,1,0
"21",23.5,111.152621744224,1,330.848174247311,2,0
"21",24,104.067924774948,1,0,0,0
"21",24,104.067924774948,1,936.611322974528,1,0
"21",24,104.067924774948,1,375.797933142136,2,0
"21",25.25,124.60886285143,1,0,0,0
"21",25.25,124.60886285143,1,1121.47976566287,1,0
